id,title,description,content,price,images,links,category,metadata
-5395421,Jual keyboard mechanical | Tokopedia,"Jual beli online produk keyboard mechanical hanya di Tokopedia. Lengkap, murah, aman dan nyaman....",Dikirim ke Jakarta Pusat Paling Sesuai Paling Sesuai Ulasan Terbaru Harga Tertinggi Harga Terendah...,Price not found,"[{'url': 'https://p16-assets-sg.tokopedia-static.net/tos-alisg-i-cqp9s0kcd0-sg/assets-tokopedia-lite/v2/zeus/production/e5b8438b.svg', 'alt': 'tokopedia-logo', 'title': ''}, {'url': 'https://images.tokopedia.net/img/jbZAUJ/2024/12/13/fda11b59-552f-466f-ad1a-fb7d745b49bb.png', 'alt': 'Mall', 'title': ''}, {'url': 'https://images.tokopedia.net/img/jbZAUJ/2024/12/13/8245182b-cce4-44c3-a078-f2038bd0baee.png', 'alt': 'Power Shop', 'title': ''}, {'url': 'https://lf-web-assets.tokopedia-static.net/obj/tokopedia-web-sg/zeus_v2/aa950efb.png', 'alt': 'Rating 4 ke atas', 'title': ''}, {'url': 'https://images.tokopedia.net/img/cache/200-square/VqbcmM/2022/1/31/1a3e4a80-e674-4018-b865-cb07a2049204.jpg.webp?ect=4g', 'alt': 'product-image', 'title': ''}]","[{'url': 'https://www.tokopedia.com/mobile-apps', 'text': 'Gratis Ongkir + Banyak Promobelanja di aplikasi', 'title': ''}, {'url': 'https://www.tokopedia.com/about/', 'text': 'Tentang Tokopedia', 'title': ''}, {'url': 'https://seller.tokopedia.com/edu/topic/mulai-bisnis/materi-seller-baru/', 'text': 'Mulai Berjualan', 'title': ''}, {'url': 'https://www.tokopedia.com/promo/', 'text': 'Promo', 'title': ''}, {'url': 'https://www.tokopedia.com/help/', 'text': 'Tokopedia Care', 'title': ''}, {'url': 'https://www.tokopedia.com', 'text': '', 'title': ''}, {'url': 'https://www.tokopedia.com/marfredd/split-custom-mechanical-keyboard-ve-a-clone-wheatfield-75-nego?extParam=ivf%3Dfalse%26keyword%3Dkeyboard+mechanical%26search_id%3D202508130843554734BA6F3DE83D399GW6%26src%3Dsearch', 'text': 'Split Custom Mechanical Keyboard (VE.A Clone/ Wheatfield) - 75% (NEGO)Rp1.850.000Bisa CODmarfredd_shopJakarta Pusat', 'title': ''}, {'url': 'https://www.tokopedia.com/beanstore/corsair-k65-rgb-mini-60-mechanical-gaming-keyboard-cherry-mx-speed-1731373642384311747?extParam=ivf%3Dfalse%26keyword%3Dkeyboard+mechanical%26search_id%3D202508130843554734BA6F3DE83D399GW6%26src%3Dsearch', 'text': 'Corsair K65 RGB Mini 60% Mechanical Gaming Keyboard Cherry MX SpeedRp820.000Bisa CODbeanstoreJakarta Barat', 'title': ''}, {'url': 'https://www.tokopedia.com/peacefulheart/pcb-kawung65-mechanical-keyboard-65-tht-not-discipline-pcb-only?extParam=ivf%3Dfalse%26keyword%3Dkeyboard+mechanical%26search_id%3D202508130843554734BA6F3DE83D399GW6%26src%3Dsearch', 'text': 'PCB Kawung65 Mechanical Keyboard 65% THT (Not Discipline)Rp250.000Bisa COD5.04 terjualPeacefulHeartShopJakarta Barat', 'title': ''}, {'url': 'https://www.tokopedia.com/accrshpmurah/mechlands-vibe99-1800-layout-gasket-mounted-wired-bluetooth-2-4ghz-wireless-mechanical-keyboard-with-1-06-inch-tft-screen-1730839727783577413?extParam=ivf%3Dfalse%26keyword%3Dkeyboard+mechanical%26search_id%3D202508130843554734BA6F3DE83D399GW6%26src%3Dsearch', 'text': 'PreOrderMechLands Vibe99 1800 Layout Gasket-mounted Wired/Bluetooth/2.4GHz Wireless Mechanical Keyboard with 1.06-Inch TFT ScreenRp2.718.000AISYAH MULTI SHOPJakarta Barat', 'title': ''}]",Lainnya,"{'url': 'https://www.tokopedia.com/search?navsource=home&q=keyboard+mechanical', 'extracted_at': '2025-08-13 15:44:11', 'word_count': 14, 'image_count': 36, 'link_count': 16}"
